COUNTY,STATE,POPEST2019,BEDS,HELIPADS,NONPROF,PRIVATE,GOVERNM,LAT,LON
Jefferson County,Kentucky,766757,4795.0,8,11,4,2,38.1787175,-85.664528
Jessamine County,Kentucky,54115,0.0,0,0,0,0,37.86528660000001,-84.576902
Johnson County,Kentucky,22188,72.0,0,0,1,0,37.8397984,-82.8159642
Kenton County,Kentucky,166998,728.0,1,3,1,0,38.9252546,-84.5331967
Knott County,Kentucky,14806,0.0,0,0,0,0,37.3521946,-82.9314574
Knox County,Kentucky,31145,25.0,1,1,0,0,36.8934427,-83.8545725
Larue County,Kentucky,14398,0.0,0,0,0,0,37.5257936,-85.7027413
Laurel County,Kentucky,60813,150.0,1,1,0,0,37.1000973,-84.11482729999999
Lawrence County,Kentucky,15317,90.0,1,0,1,0,38.0601807,-82.7316588
Lee County,Kentucky,7403,0.0,0,0,0,0,37.6001442,-83.70730429999998
Leslie County,Kentucky,9877,25.0,0,1,0,0,37.082981,-83.3750732
Letcher County,Kentucky,21553,90.0,1,1,0,0,37.1208843,-82.8451698
Lewis County,Kentucky,13275,0.0,0,0,0,0,38.5192128,-83.3400338
Lincoln County,Kentucky,24549,25.0,1,1,0,0,37.4657952,-84.65736770000002
Livingston County,Kentucky,9194,25.0,1,1,0,0,37.189862700000006,-88.33438249999998
Logan County,Kentucky,27102,75.0,0,0,1,0,36.823707,-86.88336070000003
Lyon County,Kentucky,8210,0.0,0,0,0,0,36.9981232,-88.0658149
McCracken County,Kentucky,65418,708.0,2,2,0,0,37.0335839,-88.71072009999997
McCreary County,Kentucky,17231,0.0,0,0,0,0,36.735774,-84.4960095
McLean County,Kentucky,9207,0.0,0,0,0,0,37.52162720000001,-87.2594272
Madison County,Kentucky,92987,130.0,2,1,1,0,37.7298081,-84.2974735
Magoffin County,Kentucky,12161,0.0,0,0,0,0,37.6859873,-83.03904399999998
Marion County,Kentucky,19273,75.0,1,0,1,0,37.54137470000001,-85.2650391
Marshall County,Kentucky,31100,25.0,1,0,0,1,36.8624306,-88.3264641
Martin County,Kentucky,11195,0.0,0,0,0,0,37.80222420000001,-82.5077178
Mason County,Kentucky,17070,100.0,1,0,1,0,38.5755445,-83.8118236
Meade County,Kentucky,28572,0.0,0,0,0,0,37.93133710000001,-86.1902231
Menifee County,Kentucky,6489,0.0,0,0,0,0,37.9357602,-83.6014187
Mercer County,Kentucky,21933,25.0,1,1,0,0,37.8087581,-84.87608359999999
Metcalfe County,Kentucky,10071,0.0,0,0,0,0,36.97670170000001,-85.62544840000002
Monroe County,Kentucky,10650,49.0,1,1,0,0,36.699465,-85.7284653
Montgomery County,Kentucky,28157,42.0,2,1,0,1,38.0372304,-83.9152368
Morgan County,Kentucky,13309,25.0,1,1,0,0,37.9198759,-83.2097119
Muhlenberg County,Kentucky,30622,90.0,0,1,0,0,37.1984359,-87.1417319
Nelson County,Kentucky,46233,40.0,1,1,0,0,37.8078463,-85.4741595
Nicholas County,Kentucky,7269,18.0,1,1,0,0,38.3287954,-84.01535809999999
Ohio County,Kentucky,23994,25.0,0,1,0,0,37.4757698,-86.85606390000002
Oldham County,Kentucky,66799,187.0,2,1,0,1,38.40476845000001,-85.4768315588552
Owen County,Kentucky,10901,25.0,1,1,0,0,38.5303187,-84.819254
Owsley County,Kentucky,4415,0.0,0,0,0,0,37.4082295,-83.68199399999997
Pendleton County,Kentucky,14590,0.0,0,0,0,0,38.691460600000006,-84.3689142
Perry County,Kentucky,25758,358.0,1,1,0,0,37.2203608,-83.1640699
Pike County,Kentucky,57876,374.0,2,2,0,0,37.451243100000006,-82.38557220000001
Powell County,Kentucky,12359,0.0,0,0,0,0,37.8192526,-83.8239902
Pulaski County,Kentucky,64979,295.0,1,0,1,0,37.1124781,-84.59389300000002
Robertson County,Kentucky,2108,0.0,0,0,0,0,38.513372,-84.0465647
Rockcastle County,Kentucky,16695,26.0,1,1,0,0,37.3885959,-84.3254309
Rowan County,Kentucky,24460,149.0,0,1,0,0,38.1822638,-83.4039128
Russell County,Kentucky,17923,25.0,1,0,0,1,37.0042935,-85.02549351714558
Scott County,Kentucky,57004,75.0,0,0,1,0,38.2776401,-84.5816131
Shelby County,Kentucky,49024,70.0,1,1,0,0,38.2215625,-85.2111267
Simpson County,Kentucky,18572,25.0,1,1,0,0,36.73518,-86.57801020000002
Spencer County,Kentucky,19351,0.0,0,0,0,0,38.0237475,-85.32038990000002
Taylor County,Kentucky,25769,90.0,1,0,0,1,37.3396409,-85.30966070000002
Todd County,Kentucky,12294,0.0,0,0,0,0,36.8098474,-87.1728185
Trigg County,Kentucky,14651,25.0,1,0,0,1,36.7949221,-87.8782433
Trimble County,Kentucky,8471,0.0,0,0,0,0,38.59842020000001,-85.3221506
Union County,Kentucky,14381,25.0,1,1,0,0,37.637247,-87.95803599999998
Warren County,Kentucky,132896,733.0,2,1,3,0,36.9812407,-86.42335329999997
Washington County,Kentucky,12095,0.0,0,0,0,0,37.7310874,-85.17504749999998
Wayne County,Kentucky,20333,25.0,1,0,0,1,36.782210600000006,-84.8250848
Webster County,Kentucky,12942,0.0,0,0,0,0,37.5139929,-87.6650997
Whitley County,Kentucky,36264,273.0,1,1,0,0,36.73243239999999,-84.1512134
Wolfe County,Kentucky,7157,0.0,0,0,0,0,37.74305089999999,-83.48685909999998
Woodford County,Kentucky,26734,25.0,1,1,0,0,38.0686424,-84.7404532
Acadia Parish,Louisiana,62045,59.0,2,2,2,0,30.2740735,-92.3957036
Allen Parish,Louisiana,25627,76.0,1,0,1,1,30.6558242,-92.8598049
Ascension Parish,Louisiana,126604,125.0,2,1,3,1,30.2116442,-90.9186104
Assumption Parish,Louisiana,21891,6.0,0,1,0,0,29.9185432,-91.0533996
Avoyelles Parish,Louisiana,40144,55.0,3,0,2,1,31.0471604,-92.0019698
Beauregard Parish,Louisiana,37497,80.0,0,0,1,1,30.614449600000004,-93.3416829
Bienville Parish,Louisiana,13241,21.0,1,1,0,0,32.3231432,-93.0761115
Bossier Parish,Louisiana,127039,404.0,0,1,3,0,32.6676663,-93.5959786
Caddo Parish,Louisiana,240204,2328.0,6,6,5,3,32.529173,-93.8931785
Calcasieu Parish,Louisiana,203436,788.0,5,3,3,2,30.2232015,-93.3434067
Caldwell Parish,Louisiana,9918,65.0,1,0,1,1,32.082078499999994,-92.1130105
Cameron Parish,Louisiana,6973,49.0,1,0,1,0,29.888055,-93.1843025
Catahoula Parish,Louisiana,9494,0.0,0,0,0,0,31.729468100000005,-91.8487107
Claiborne Parish,Louisiana,15670,0.0,1,0,0,0,32.8218607,-93.0097229
Concordia Parish,Louisiana,19259,65.0,1,1,1,0,31.3941887,-91.6714379
De Soto Parish,Louisiana,27463,0.0,1,0,0,0,32.01953880000001,-93.7488946
East Baton Rouge Parish,Louisiana,440059,2733.0,9,5,11,2,30.5254797,-91.0899217
East Carroll Parish,Louisiana,6861,11.0,1,0,0,1,32.6949938,-91.2605142
East Feliciana Parish,Louisiana,19135,506.0,0,0,1,3,30.8462165,-91.0405799
Evangeline Parish,Louisiana,33395,250.0,2,0,2,0,30.6976776,-92.4217813
Franklin Parish,Louisiana,20015,43.0,1,0,0,1,32.125425199999995,-91.6778053
Grant Parish,Louisiana,22389,0.0,0,0,0,0,31.5748918,-92.5730029
Iberia Parish,Louisiana,69830,211.0,2,0,2,1,29.9812242,-91.7451362
Iberville Parish,Louisiana,32511,0.0,1,0,0,0,30.2120844,-91.3133623
Jackson Parish,Louisiana,15744,25.0,1,0,0,1,32.2932692,-92.5628442
Jefferson Parish,Louisiana,432493,1628.0,7,1,11,2,29.8502657,-90.1293894
Jefferson Davis Parish,Louisiana,31368,96.0,0,1,0,1,30.2575503,-92.7886576
Lafayette Parish,Louisiana,244390,1120.0,6,4,10,0,30.2141462,-92.0710624
Lafourche Parish,Louisiana,97614,203.0,3,0,0,2,29.582015500000004,-90.3964889
LaSalle Parish,Louisiana,14892,0.0,0,0,0,0,29.9757602,-91.9476206
Lincoln Parish,Louisiana,46742,159.0,0,1,3,0,32.598162,-92.6792848
Livingston Parish,Louisiana,140789,59.0,0,0,1,0,30.4158699,-90.7189344
Madison Parish,Louisiana,10951,25.0,0,1,0,0,32.3614697,-91.255051
Morehouse Parish,Louisiana,24874,82.0,0,0,1,1,32.8326959,-91.8374127
Natchitoches Parish,Louisiana,38158,208.0,2,0,0,1,31.6464192,-93.1427138
Orleans Parish,Louisiana,390144,1671.0,9,4,7,1,30.0801436,-89.93191340000001
Ouachita Parish,Louisiana,153279,679.0,3,3,5,0,32.4790511,-92.1615004
Plaquemines Parish,Louisiana,23197,0.0,0,0,0,0,29.4291161,-89.51235240000003
Pointe Coupee Parish,Louisiana,21730,25.0,1,0,0,1,30.6194283,-91.5740887
Rapides Parish,Louisiana,129648,966.0,6,1,5,3,31.1719886,-92.5526386
Red River Parish,Louisiana,8442,37.0,1,1,1,0,32.0835604,-93.3111105
Richland Parish,Louisiana,20122,56.0,1,0,0,2,32.4196791,-91.8105911
Sabine Parish,Louisiana,23884,44.0,1,0,1,0,31.5223049,-93.5265161
St. Bernard Parish,Louisiana,47244,0.0,1,1,0,0,29.8217562,-89.6008692
St. Charles Parish,Louisiana,53100,59.0,0,0,0,1,29.8883177,-90.3794968
St. Helena Parish,Louisiana,10132,25.0,1,1,0,0,30.8080103,-90.6932182
St. James Parish,Louisiana,21096,20.0,2,0,1,1,30.0096684,-90.7989525
St. John the Baptist Parish,Louisiana,42837,62.0,1,0,1,0,30.1141748,-90.5276838
St. Landry Parish,Louisiana,82124,605.0,4,1,3,2,30.6174002,-92.0035057
St. Martin Parish,Louisiana,53431,25.0,0,1,0,0,30.181142600000005,-91.6081116
St. Mary Parish,Louisiana,49348,187.0,2,0,1,1,29.692329,-91.442465
St. Tammany Parish,Louisiana,260419,946.0,6,1,10,2,30.4243909,-89.9730381
Tangipahoa Parish,Louisiana,134758,424.0,5,0,5,4,30.6323024,-90.4315754
Tensas Parish,Louisiana,4334,0.0,0,0,0,0,31.9834216,-91.3708695
Terrebonne Parish,Louisiana,110461,367.0,2,0,3,2,29.4616211,-90.8705871
Union Parish,Louisiana,22108,54.0,1,1,1,1,32.838589899999995,-92.3910295
Vermilion Parish,Louisiana,59511,95.0,2,0,0,2,29.841110600000004,-92.3501175
Vernon Parish,Louisiana,47429,119.0,3,0,4,1,31.0847886,-93.2003582
Washington Parish,Louisiana,46194,45.0,1,0,1,2,30.8337523,-90.0721467
Webster Parish,Louisiana,38340,196.0,0,1,1,0,32.6358137,-93.3285187
West Baton Rouge Parish,Louisiana,26465,0.0,0,0,0,0,30.451462300000006,-91.3261882
West Carroll Parish,Louisiana,10830,21.0,0,1,0,0,32.7864174,-91.4586366
West Feliciana Parish,Louisiana,15568,22.0,1,0,0,1,30.8842729,-91.4016657
Winn Parish,Louisiana,13904,99.0,1,0,3,0,31.947293,-92.6401816
Androscoggin County,Maine,108277,483.0,1,2,0,0,44.1402839,-70.196395
Aroostook County,Maine,67055,256.0,3,5,0,1,46.68479620000001,-68.4701132
Cumberland County,Maine,295003,1269.0,4,7,1,0,43.8506432,-70.40014980000002
Franklin County,Maine,30199,65.0,1,1,0,0,44.916814,-70.4395797
Hancock County,Maine,54987,114.0,2,4,0,0,44.71353970000001,-68.2994753
Kennebec County,Maine,122302,773.0,3,6,0,2,44.4184616,-69.82506590000001
Knox County,Maine,39772,109.0,1,1,0,0,44.1773049,-69.2127109
Lincoln County,Maine,34634,84.0,1,2,0,0,44.1137571,-69.5351337
Oxford County,Maine,57975,75.0,2,2,0,0,44.4694529,-70.7782375
Penobscot County,Maine,152148,773.0,3,5,0,1,45.2930166,-68.5957766
Piscataquis County,Maine,16785,50.0,2,1,0,1,45.8358193,-69.2923096
Sagadahoc County,Maine,35856,0.0,0,0,0,0,43.9900158,-69.8654643
Somerset County,Maine,50484,50.0,2,2,0,0,45.4538403,-70.0997288
Waldo County,Maine,39715,25.0,1,1,0,0,44.48701610000001,-69.13651850000001
Washington County,Maine,31379,50.0,2,2,0,0,44.97443970000001,-67.6287553
York County,Maine,207641,294.0,3,5,0,0,43.4229305,-70.6546639
Allegany County,Maryland,70416,451.0,1,1,0,1,39.6572451,-78.6550628
Anne Arundel County,Maryland,579234,673.0,2,1,0,0,38.9722583,-76.573454
Baltimore County,Maryland,827370,1983.0,1,6,0,1,39.4445243,-76.6483482
Calvert County,Maryland,92525,76.0,1,1,0,0,38.5288529,-76.537764
Caroline County,Maryland,33406,0.0,0,0,0,0,38.8550631,-75.82473979999997
Carroll County,Maryland,168447,409.0,1,1,0,1,39.5685399,-77.026707
Cecil County,Maryland,102855,122.0,0,1,0,1,39.57294279999999,-75.9381806
Charles County,Maryland,163257,89.0,1,1,0,0,38.4991611,-77.027847
Dorchester County,Maryland,31929,409.0,1,2,0,1,38.3930694,-76.09956770000002
Frederick County,Maryland,259547,308.0,1,1,0,0,39.4608481,-77.4118135
Garrett County,Maryland,29014,55.0,1,1,0,0,39.544087,-79.24969759999998
Harford County,Maryland,255441,255.0,1,1,0,1,39.548545,-76.30489909999999
Howard County,Maryland,325690,581.0,1,2,0,1,39.2305289,-76.91662409999998
Kent County,Maryland,19422,26.0,1,1,0,0,39.2587546,-76.1038454
Montgomery County,Maryland,1050688,1492.0,6,7,0,1,39.14062670000001,-77.20756120000001
Prince George's County,Maryland,909327,866.0,5,6,1,0,38.803929,-76.85186949999998
Queen Anne's County,Maryland,50381,0.0,0,0,0,0,39.0273331,-76.06168559999998
St. Mary's County,Maryland,113510,95.0,1,1,0,0,38.20662100000001,-76.5389973
Somerset County,Maryland,25616,89.0,1,1,0,0,38.0630795,-75.8745873
Talbot County,Maryland,37181,132.0,1,1,0,0,38.7542065,-76.1919824
Washington County,Maryland,151049,372.0,1,2,0,1,39.58935020000001,-77.710254
Wicomico County,Maryland,103609,416.0,1,1,1,1,38.3888688,-75.635738
Worcester County,Maryland,52276,45.0,1,1,0,0,38.2231182,-75.3319465
Baltimore city,Maryland,593490,4613.0,7,13,0,3,39.2908816,-76.610759
Barnstable County,Massachusetts,212990,407.0,1,3,0,1,41.6718684,-70.34992340000001
Berkshire County,Massachusetts,124944,359.0,1,4,0,0,42.3999954,-73.2322639
Bristol County,Massachusetts,565217,1399.0,4,4,4,2,41.7425538,-71.0856545
Dukes County,Massachusetts,17332,25.0,1,1,0,0,41.3926378,-70.642011
Essex County,Massachusetts,789034,1443.0,6,9,7,0,42.6762973,-70.9486776
Franklin County,Massachusetts,70180,89.0,0,1,0,0,42.5896205,-72.6110645
Hampden County,Massachusetts,466372,1773.0,2,7,2,1,42.1285315,-72.6063441
Hampshire County,Massachusetts,160830,165.0,2,2,0,2,42.3432499,-72.62133390000002
Middlesex County,Massachusetts,1611699,4150.0,4,13,6,5,42.485452,-71.3968261
Nantucket County,Massachusetts,11399,19.0,0,1,0,0,41.2657181,-70.0683144
Norfolk County,Massachusetts,706775,1786.0,1,6,7,1,42.1538607,-71.1828015
Plymouth County,Massachusetts,521202,872.0,4,4,3,1,41.9426657,-70.7618592
Suffolk County,Massachusetts,803907,6162.0,8,17,3,4,42.3544455,-70.97887709999998
Worcester County,Massachusetts,830622,2233.0,6,10,4,1,42.3680019,-71.9220228
Alcona County,Michigan,10405,0.0,0,0,0,0,44.67659860000001,-83.5908023
Alger County,Michigan,9108,11.0,0,1,0,0,46.4047895,-86.52809930000002
Allegan County,Michigan,118081,68.0,2,2,0,0,42.5867203,-85.8861492
Alpena County,Michigan,28405,124.0,1,0,0,1,45.01761810000001,-83.6670019
Antrim County,Michigan,23324,0.0,0,0,0,0,44.9947369,-85.1133189
Arenac County,Michigan,14883,25.0,1,1,0,0,44.0608193,-83.87186940000002
Baraga County,Michigan,8209,15.0,1,0,0,1,46.6354348,-88.3876368
Barry County,Michigan,61550,49.0,1,1,0,0,42.5910739,-85.3242417
Bay County,Michigan,103126,389.0,1,3,0,0,43.6957567,-83.9402747
Benzie County,Michigan,17766,8.0,0,1,0,0,44.6408868,-85.9928452
Berrien County,Michigan,153401,512.0,2,4,0,0,41.9838614,-86.39857140000002
Branch County,Michigan,43517,96.0,1,0,0,1,41.916753,-85.0649374
Calhoun County,Michigan,134159,317.0,0,3,1,1,42.2461339,-85.0229223
Cass County,Michigan,51787,25.0,1,1,0,0,41.9090169,-85.9970051
Charlevoix County,Michigan,26143,25.0,1,1,0,0,45.202075,-84.9676387
Cheboygan County,Michigan,25276,0.0,0,0,0,0,45.44174810000001,-84.4768486
Chippewa County,Michigan,37349,82.0,0,1,0,0,46.3111149,-84.6428564
Clare County,Michigan,30950,49.0,0,1,0,0,43.96886729999999,-84.8505091
Clinton County,Michigan,79595,25.0,1,1,0,0,42.9435238,-84.6125345
Crawford County,Michigan,14029,71.0,1,1,0,0,44.6769346,-84.6237147
Delta County,Michigan,35784,25.0,0,1,0,0,46.0236602,-86.89502519999998
Dickinson County,Michigan,25239,96.0,0,1,0,1,45.9874631,-87.88649050000002
Eaton County,Michigan,110268,45.0,1,2,0,0,42.5935964,-84.8443666
Emmet County,Michigan,33415,178.0,0,1,0,0,45.50640410000001,-84.8567966
Genesee County,Michigan,405813,1169.0,4,2,1,1,43.0220032,-83.72743050000003
Gladwin County,Michigan,25449,25.0,1,1,0,0,43.9747774,-84.3873235
Gogebic County,Michigan,13975,25.0,1,1,0,0,46.403433,-89.66267909999998
Grand Traverse County,Michigan,93088,377.0,1,1,0,0,44.6409162,-85.5801336
Gratiot County,Michigan,40711,67.0,1,1,0,0,43.2903117,-84.6098023
Hillsdale County,Michigan,45605,65.0,1,1,0,0,41.8779105,-84.59843959999998
Houghton County,Michigan,35684,61.0,1,2,0,0,46.8591287,-88.7774734
Huron County,Michigan,30981,88.0,1,3,0,0,43.8385749,-83.0221987
Ingham County,Michigan,292406,1123.0,3,6,0,0,42.5860505,-84.38008409999998
Ionia County,Michigan,64697,47.0,2,2,0,0,42.94696879999999,-85.0713945
Iosco County,Michigan,25127,49.0,1,1,0,0,44.3501989,-83.65821679999998
Iron County,Michigan,11066,25.0,1,1,0,0,46.2178577,-88.54632409999998
Isabella County,Michigan,69872,118.0,1,1,0,0,43.6306545,-84.8468516
Jackson County,Michigan,158510,389.0,1,2,0,0,42.2416466,-84.425589
Kalamazoo County,Michigan,265066,821.0,2,2,0,0,42.2494968,-85.5372797
Kalkaska County,Michigan,18038,8.0,0,0,0,1,44.67805120000001,-85.1002509
Kent County,Michigan,656955,1860.0,6,6,2,0,43.0024013,-85.5502718
Keweenaw County,Michigan,2116,0.0,0,0,0,0,47.3876058,-88.0742387
Lake County,Michigan,11853,0.0,0,0,0,0,43.9699997,-85.7884997
Lapeer County,Michigan,87607,183.0,1,1,0,0,43.0904764,-83.23337049999998
Leelanau County,Michigan,21761,0.0,0,0,0,0,44.8878795,-85.81199190000002
Lenawee County,Michigan,98451,113.0,2,2,0,0,41.8735258,-84.0624323
Livingston County,Michigan,191995,177.0,1,2,0,0,42.5924563,-83.9147925
Luce County,Michigan,6229,25.0,0,0,0,1,46.4824144,-85.5556156
Mackinac County,Michigan,10799,15.0,0,1,0,0,46.085237,-85.0336698
Macomb County,Michigan,873972,1322.0,4,5,2,0,42.6741189,-82.902901
Manistee County,Michigan,24558,45.0,1,1,0,0,44.3308044,-86.02620429999997
Marquette County,Michigan,66699,289.0,0,2,0,0,46.4481521,-87.6305899
Mason County,Michigan,29144,49.0,1,1,0,0,43.9778831,-86.246291
Mecosta County,Michigan,43453,69.0,1,1,0,0,43.6375503,-85.3168199
Menominee County,Michigan,22780,0.0,0,0,0,0,45.5785741,-87.562159
Midland County,Michigan,83156,308.0,1,1,0,0,43.634525,-84.3840821
Missaukee County,Michigan,15118,0.0,0,0,0,0,44.336979,-85.1070535
Monroe County,Michigan,150500,217.0,1,1,0,0,41.9153358,-83.51356650000002
Montcalm County,Michigan,63888,148.0,3,3,0,0,43.30554179999999,-85.11219799999998
Montmorency County,Michigan,9328,0.0,0,0,0,0,45.0192008,-84.1322903
Muskegon County,Michigan,173566,413.0,3,2,1,0,43.2484584,-86.129351
Newaygo County,Michigan,48980,25.0,0,1,0,0,43.5121225,-85.79449759999999
Oakland County,Michigan,1257584,4435.0,10,13,4,0,42.6618842,-83.3804439
Oceana County,Michigan,26467,24.0,1,1,0,0,43.6200297,-86.277073
Ogemaw County,Michigan,20997,88.0,1,0,0,1,44.3364914,-84.12554899999998
Ontonagon County,Michigan,5720,25.0,0,1,0,0,46.6471877,-89.3293792
Osceola County,Michigan,23460,25.0,1,1,0,0,43.9654579,-85.3310847
Oscoda County,Michigan,8241,0.0,0,0,0,0,44.6789109,-84.1467693
Otsego County,Michigan,24668,46.0,1,1,0,0,45.0244123,-84.61367879999997
Ottawa County,Michigan,291830,311.0,2,3,0,0,42.9547143,-85.9827867
Presque Isle County,Michigan,12592,28.0,0,0,1,0,45.3375258,-83.9567881
Roscommon County,Michigan,24019,0.0,0,0,0,0,44.3326932,-84.61651640000002
Saginaw County,Michigan,190539,968.0,4,5,1,2,43.33268820000001,-84.0468403
St. Clair County,Michigan,159128,398.0,3,3,0,0,42.9426715,-82.6283554
St. Joseph County,Michigan,60964,144.0,2,1,0,1,41.9031963,-85.53567259999998
Sanilac County,Michigan,41170,65.0,1,3,0,0,43.415068700000006,-82.8234745
Schoolcraft County,Michigan,8094,37.0,0,2,0,0,46.1902943,-86.18338409999998
Shiawassee County,Michigan,68122,107.0,1,1,0,0,42.9429488,-84.1458259
Tuscola County,Michigan,52245,50.0,1,2,0,0,43.4776781,-83.3951071
Van Buren County,Michigan,75677,84.0,2,2,0,0,42.2710763,-86.013973
Washtenaw County,Michigan,367601,1719.0,5,4,2,1,42.2582044,-83.8440853
Wayne County,Michigan,1749343,6079.0,16,13,14,1,42.2682408,-83.28441720000002
Wexford County,Michigan,33631,49.0,1,1,0,0,44.3353211,-85.5741088
Aitkin County,Minnesota,15886,25.0,1,1,0,0,46.57148220000001,-93.3847595
Anoka County,Minnesota,356921,546.0,1,2,0,0,45.2710195,-93.2827625
Becker County,Minnesota,34423,87.0,0,1,0,0,46.92982360000001,-95.6761851
Beltrami County,Minnesota,47188,118.0,2,1,0,1,47.9978537,-94.8799011
Benton County,Minnesota,40889,0.0,0,0,0,0,45.7162129,-94.0481042
Big Stone County,Minnesota,4991,40.0,2,1,0,1,45.385266,-96.3557364
Blue Earth County,Minnesota,67653,272.0,1,1,0,0,44.0109722,-94.0560643
Brown County,Minnesota,25008,102.0,3,2,0,1,44.2350232,-94.6955051
Carlton County,Minnesota,35871,61.0,2,1,0,1,46.5799933,-92.7206334
Carver County,Minnesota,105089,109.0,1,1,0,0,44.807118,-93.7871792
Cass County,Minnesota,29779,0.0,1,0,0,1,47.0234117,-94.3454604
Chippewa County,Minnesota,11800,30.0,1,0,0,1,45.027661,-95.5314914
Chisago County,Minnesota,56579,61.0,1,1,0,0,45.4758877,-92.8849411
Clay County,Minnesota,64222,0.0,0,0,0,0,46.8994904,-96.5088202
Clearwater County,Minnesota,8818,25.0,1,1,0,0,47.5643825,-95.3747844
Cook County,Minnesota,5463,16.0,1,0,0,1,47.9149076,-90.47301
Cottonwood County,Minnesota,11196,26.0,2,1,0,1,44.019068,-95.1658845
Crow Wing County,Minnesota,65055,212.0,2,1,0,1,46.3554245,-94.20432408443257
Dakota County,Minnesota,429021,259.0,2,2,0,1,44.666655,-93.044911
Dodge County,Minnesota,20934,0.0,0,0,0,0,44.0175404,-92.8678406
Douglas County,Minnesota,38141,127.0,1,0,0,1,45.9340479,-95.4627651
Faribault County,Minnesota,13653,43.0,1,0,0,1,43.6647961,-93.9510501
Fillmore County,Minnesota,21067,0.0,0,0,0,0,43.6466588,-92.0636359
Freeborn County,Minnesota,30281,159.0,1,1,0,0,43.6763617,-93.3501681
Goodhue County,Minnesota,46340,104.0,3,3,0,1,44.396973,-92.7175627
Grant County,Minnesota,5972,30.0,1,2,0,0,45.9358795,-96.0272071
Hennepin County,Minnesota,1265843,4668.0,9,9,0,3,45.0257232,-93.4865052
Houston County,Minnesota,18600,0.0,0,0,0,0,43.6624222,-91.4685617
Hubbard County,Minnesota,21491,50.0,0,1,0,0,47.1138266,-94.9427679
Isanti County,Minnesota,40596,86.0,1,1,0,0,45.5355919,-93.2868693
Itasca County,Minnesota,45130,106.0,3,2,0,1,47.4968343,-93.6225663
Jackson County,Minnesota,9846,20.0,1,1,0,0,43.670011,-95.1500626
Kanabec County,Minnesota,16337,49.0,1,0,0,1,45.8979481,-93.2901944
Kandiyohi County,Minnesota,43199,136.0,1,0,0,1,45.142373,-95.0025846
Kittson County,Minnesota,4298,15.0,0,1,0,0,48.7709208,-96.8074141
Koochiching County,Minnesota,12229,49.0,1,1,0,0,48.22159600000001,-93.7684251
Lac qui Parle County,Minnesota,6623,32.0,0,1,0,1,44.986426,-96.2024907
Lake County,Minnesota,10641,25.0,0,1,0,0,47.6348022,-91.4394994
Lake of the Woods County,Minnesota,3740,15.0,1,1,0,0,48.7032282,-94.84800909999998
Le Sueur County,Minnesota,28887,15.0,1,1,0,0,44.3771652,-93.711443
Lincoln County,Minnesota,5639,44.0,2,2,0,0,44.4020631,-96.2627763
Lyon County,Minnesota,25474,74.0,2,2,0,0,44.3880733,-95.8287296
McLeod County,Minnesota,35893,115.0,2,2,0,0,44.8169135,-94.2495251
Mahnomen County,Minnesota,5527,18.0,1,0,0,1,47.3313602,-95.8142911
Marshall County,Minnesota,9336,32.0,1,2,0,0,48.3605336,-96.381968
Martin County,Minnesota,19683,57.0,1,1,0,0,43.65643370000001,-94.5498419
Meeker County,Minnesota,23222,35.0,1,0,0,1,45.1183643,-94.5175345
Mille Lacs County,Minnesota,26277,28.0,1,1,0,0,45.9311972,-93.640356
Morrison County,Minnesota,33386,49.0,1,1,0,0,45.99268370000001,-94.2554658
Mower County,Minnesota,40062,82.0,1,1,0,0,43.6832277,-92.753704
